AssetHostname,AssetIP,AssetOS,vuln_total,critical,high,medium,low,max_cvss,last_scan
ecpre05ctxr04,10.240.2.146,,9,0,8,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecpre05ctxt01,10.240.2.141,,9,0,8,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecpre05ctxa01,10.240.2.178,,9,0,8,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
DC02.rambeheer.cloud,192.168.250.22,,6,0,6,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
MIGRATIE-SRV03,10.16.116.23,,6,0,6,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECPRSVT09APP4,10.240.13.8,,6,0,6,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECPRSVS12FILE1,10.56.234.13,,6,0,6,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECPRSVG09HORP2,10.145.145.101,,6,0,6,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Palga_PZVDB19,10.162.255.6,,6,0,6,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ONSDB,10.94.21.100,,6,0,6,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
r11-gk-ftp-wp01,10.238.41.26,,6,0,6,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
vm-ggd-01,10.2.0.4,Microsoft Windows Server 2019 Datacenter Edition 1809,7,0,6,0,1,8.4000000000000003552713679,2026-04-09 18:44:34.4509560
ECPRSVR01HIA2,10.240.129.105,,5,0,5,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECPRSVPRNT4,10.240.10.10,,5,0,4,0,1,7.7999999999999998223643161,2026-04-09 18:44:34.4509560
ecprw04ctxb01,10.240.20.35,,4,0,4,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
ECPRSVFILE7,10.240.10.32,,5,0,4,0,1,7.7999999999999998223643161,2026-04-09 18:44:34.4509560
ECPRSVA07APP21,10.1.9.74,,5,0,4,0,1,7.7999999999999998223643161,2026-04-09 18:44:34.4509560
ECPRSVE05APP32,10.56.4.56,,4,0,4,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
ecprr01ctxb01,10.240.3.240,,4,0,4,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
ecprr01ctxb02,10.240.3.239,,4,0,4,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
ecprr01ctxb03,10.240.3.245,,4,0,4,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
ecprp07ctxb01,10.240.4.40,,4,0,4,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
MAXFILE1101,10.17.107.65,,5,0,4,0,1,7.7999999999999998223643161,2026-04-09 18:44:34.4509560
h16-vm-dhc-wp02,10.254.60.41,,4,0,4,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
HybWorker01,10.16.120.12,,4,0,4,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
gitlab02.raminfo.nl,192.168.176.93,,4,0,4,0,0,8.6999999999999992894572642,2026-04-09 08:43:52.0624830
ec42ctxb01,10.240.4.83,,4,0,4,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
ECPRCNR01SQL1,10.16.128.44,,5,0,4,0,1,7.7999999999999998223643161,2026-04-09 18:44:34.4509560
ecprs12ctxb01,10.240.6.33,,4,0,4,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
o09-vm-sql-wp01.internal.oosterpoort.org,10.94.28.164,,4,0,4,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
XASWP006-101062,10.101.62.14,,4,0,4,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
XASWP010-101028,10.101.28.19,,4,0,4,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
XASWP012-101032,10.101.32.18,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
XASWP008-101032,10.101.32.25,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
veeamm365-mig01,192.168.234.85,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
UTLWP001-101004,10.101.4.50,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
syn-dc-wp02.internal.syndion.nl,10.56.17.37,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
t10-vm-app-wo01,10.94.24.4,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
syn-app-mig,10.56.17.44,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
syn-app-mig1,10.56.17.51,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
odnhn-ndes-wp01.internal.odnhn.nl,10.42.73.78,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
odnhn-pki-wp02,10.42.73.82,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Onbekend,89.221.176.22,,3,0,3,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
SQLWP001-101012,10.101.12.60,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
s12-vm-cps-wp02,10.254.44.3,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
sivz-file-vm01.sivz.nl,10.0.1.72,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
PMCBIDFLOW1101,10.17.107.64,,4,0,3,0,1,7.5000000000000000000000000,2026-04-09 18:44:34.4509560
ECGKSVDCC1,10.242.0.11,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECGKSVDCC2,10.242.0.13,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECGKSVDCR1,10.242.0.9,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECGKSVE05APP48,10.242.10.47,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECGKSVH10NPS1,10.242.0.75,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECGKSVHIA20,10.242.0.55,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECGKSVHIA22,10.242.0.31,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECGKSVHIA27,10.242.0.71,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DCRWP001-101226,10.101.226.51,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
BH_DERDACK1,89.221.186.104,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECPRSVSCD3,10.240.10.39,,3,0,3,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECPRSVS12APP1,10.240.13.221,,3,0,2,1,0,7.7999999999999998223643161,2026-04-09 18:44:34.4509560
ECPRSVR01APP21,10.16.118.61,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
h16-vm-sql-wp01,10.94.45.70,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
IVZ-WEB-1,89.221.177.66,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
IVZ-WEB-ACC-1,89.221.177.70,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ijsselheem-sftp-01,89.221.183.236,,2,0,2,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
Eye03,10.240.0.64,,2,0,2,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
eye04,89.221.176.30,,2,0,2,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
BH_SCCM2,89.221.186.106,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
BH_SQLCMS2,89.221.186.105,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRSVSQL55,10.40.41.245,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRSVSQL17,10.40.41.129,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRSVSQL21,10.40.41.44,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRSVSQL22,10.40.41.115,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRSVSQL23,10.40.41.23,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRSVSQL51,10.40.41.203,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRSVSQL52,10.40.41.242,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBACSVSQL12,10.40.41.175,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBACSVSQL13,10.40.41.72,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBACSVSQL21,10.40.41.210,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBGKCNSQL22,10.40.42.130,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBGKCNSQL48,10.40.42.20,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBOTCNSQL41,10.40.41.186,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBOTSVSQL11,10.40.41.194,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBOTSVSQL13,10.40.41.174,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBOTSVSQL15,10.40.41.71,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBOTSVSQL16,10.40.41.78,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBOTSVSQL21,10.40.41.95,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBOTSVSQL52,10.40.41.252,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRCNSQL13,10.40.41.120,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRCNSQL14,10.40.41.114,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRCNSQL21,10.40.41.151,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRCNSQL41,10.40.41.51,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRCNSQL42,10.40.41.52,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRCNSQL44,10.40.41.54,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRCNSQL45,10.40.41.55,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRCNSQL46,10.40.41.158,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRCNSQL47,10.40.41.57,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRSVSQL11,10.40.41.161,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRSVSQL14,10.40.41.106,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
r11-vm-app-wp08,10.236.4.156,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
r11-vm-dgw-wp01.internal.reinaerde.nl,10.236.4.144,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Onbekend,10.16.125.2,,2,0,2,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
vc-z10-prod01.ram.nl,10.192.7.12,,2,0,2,0,0,8.5000000000000000000000000,2026-04-09 08:43:52.0624830
vrgz-nms01,10.56.3.26,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vrli.ram.nl,10.192.7.50,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
wiki.ram.nl,192.168.171.33,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
ubuntu24-cis,192.168.253.158,,1,0,1,0,0,8.5999999999999996447286321,2026-04-09 08:43:52.0624830
TS-Systems,192.168.90.153,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vcf-mgmt-prod.ram.nl,10.192.7.9,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vcf-ops01.ram.nl,10.192.7.75,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vcf-ops02.ram.nl,10.192.7.76,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vcf-ops03.ram.nl,10.192.7.77,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vcf-sddc01.ram.nl,10.192.7.8,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vcf-vrli.ram.nl,10.192.7.110,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vcf-vrli-master-1.ram.nl,10.192.7.111,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vcf-vrli-worker-2.ram.nl,10.192.7.112,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vcf-vrli-worker-3.ram.nl,10.192.7.113,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vc-gk-ota.ram.nl,10.192.6.17,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vc-gk-prod02.ram.nl,10.192.7.17,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vc-mgmt-prod.ram.nl,10.192.7.10,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vc-ppd-prod02.ram.nl,10.192.7.16,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vc-str-ota.ram.nl,10.192.6.11,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
vc-str-prod.ram.nl,10.192.7.11,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
z10-vm-app-wp17,10.254.24.110,,1,0,1,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
z10-nsx-prod.ram.nl,10.192.7.100,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
z10-nsx-prod-1.ram.nl,10.192.7.101,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
z10-nsx-prod-2.ram.nl,10.192.7.102,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
z10-nsx-prod-3.ram.nl,10.192.7.103,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.129.129,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.129.130,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.129.131,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.129.132,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.129.133,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.129.134,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.129.135,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.129.136,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.129.137,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.7.34,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.7.41,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.7.42,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.7.43,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.7.44,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.7.51,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.7.52,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.7.53,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.7.87,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.254.24.212,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.254.25.130,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.254.25.206,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.254.40.29,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.254.40.78,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.240.254.12,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.254.20.70,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.254.20.71,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.254.20.72,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.17.107.66,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.17.107.73,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.17.107.74,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.17.107.77,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.151,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.152,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.155,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.156,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.158,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.160,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.163,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.165,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.169,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.170,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.171,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.173,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.175,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.178,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.179,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.181,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.189,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.2.30,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.34.49,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.34.65,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.34.93,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.172.34.97,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.19.1.13,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.19.1.14,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.19.1.15,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.19.2.13,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.19.2.14,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.19.2.15,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.1.6,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.3.6,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.4.7,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.4.8,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.6.41,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.192.6.43,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.1.14.27,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.110.20,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.123.10,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.123.11,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.145.145.120,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.145.145.121,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.145.145.129,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.145.145.130,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.145.145.28,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.145.145.29,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.145.145.30,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.145.145.35,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.145.145.36,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.145.145.37,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.145.146.29,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.145.146.30,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
network-statistics,89.221.176.6,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.3.32,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.3.33,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.4.10,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.4.20,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.4.3,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.4.30,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.4.31,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.4.4,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.130.4.40,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.145.145.10,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.134.10,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.134.21,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.134.22,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.134.23,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.134.24,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.134.29,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.134.30,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.134.31,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.140.10,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.140.12,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.140.13,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.140.14,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.140.15,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.140.16,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.140.17,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.140.21,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.140.68,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.140.69,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.140.70,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.140.71,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.141.15,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.141.16,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.141.17,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
Onbekend,10.16.141.18,,1,0,1,0,0,8.0999999999999996447286321,2026-04-09 08:43:52.0624830
